1533081585054;0,0764
1533081587088;0,0740
1533081589045;0,0755
1533081591041;0,0823
1533081593030;0,0841
1533081595039;0,0985
1533081597039;0,0994
1533081599082;0,0945
1533081601033;0,0944
1533081603022;0,0981
1533081605034;0,0952
1533081607038;0,0911
1533081609039;0,0842
1533081611031;0,0778
1533081613073;0,0769
1533081615025;0,0737
1533081617027;0,0797
1533081619025;0,0841
1533081621024;0,0868
1533081623021;0,0857
1533081625019;0,0846
1533081627063;0,0962
1533081629017;0,0906
1533081631021;0,0901
1533081633010;0,0806
1533081635016;0,0759
1533081637012;0,0750
1533081639014;0,0740
1533081641054;0,0819
1533081643008;0,0851
1533081645008;0,0895
1533081647006;0,0868
1533081649005;0,0830
1533081651004;0,0769
1533081653003;0,0733
1533081655049;0,0708
1533081657003;0,0796
1533081658999;0,0846
1533081661000;0,0851
1533081663007;0,0811
1533081664984;0,0811
1533081666981;0,0821
1533081669027;0,0755
1533081670989;0,0774
1533081672990;0,0737
1533081674978;0,0671
1533081676975;0,0873
1533081678977;0,0797
1533081680987;0,0860
1533081683015;0,0802
1533081684971;0,0746
1533081686970;0,0720
1533081688981;0,0666
1533081690966;0,0659
1533081692966;0,0692
1533081694967;0,0662
1533081697026;0,0783
1533081698962;0,0802
1533081700962;0,0819
1533081702960;0,0769
1533081704959;0,0769
1533081706960;0,0745
1533081708956;0,0721
1533081711000;0,0820
1533081712967;0,0751
1533081714948;0,0787
1533081716950;0,0769
1533081718950;0,0731
1533081720950;0,0807
1533081722968;0,0801
1533081725000;0,0851
1533081726968;0,0835
1533081728953;0,0777
1533081730955;0,0798
1533081732953;0,0774
1533081734955;0,0724
1533081736949;0,0685
1533081738994;0,0700
1533081740941;0,0642
1533081742947;0,0699
1533081744945;0,0774
1533081746941;0,0806
1533081748948;0,0788
1533081750941;0,0830
1533081752978;0,0868
1533081754939;0,0903
1533081756937;0,0884
1533081758937;0,0835
1533081760935;0,0868
1533081762926;0,0841
1533081764932;0,0911
1533081766977;0,0901
1533081768931;0,0857
1533081770931;0,0890
1533081772928;0,0873
1533081774927;0,0868
1533081776927;0,0890
1533081778920;0,0862
1533081780968;0,0901
1533081782922;0,0941
1533081784937;0,0884
1533081786919;0,0911
1533081788920;0,0835
1533081790916;0,0873
1533081792915;0,0857
1533081794959;0,0862
1533081796912;0,0835
1533081798912;0,0811
1533081800911;0,0802
1533081802898;0,0774
1533081804906;0,0832
1533081806908;0,0824
1533081808952;0,0788
1533081810913;0,0826
1533081812904;0,0784
1533081814900;0,0740
1533081816904;0,0793
1533081818901;0,0745
1533081820898;0,0745
1533081822943;0,0761
1533081824899;0,0705
1533081826896;0,0774
1533081828890;0,0783
1533081830891;0,0841
1533081832891;0,0841
1533081834890;0,0774
1533081836954;0,0793
1533081838887;0,0745
1533081840887;0,0740
1533081842882;0,0759
1533081844880;0,0759
1533081846882;0,0769
1533081848865;0,0740
1533081850907;0,0726
1533081852876;0,0723
1533081854879;0,0735
1533081856877;0,0745
1533081858874;0,0787
1533081860866;0,0841
1533081862875;0,0890
1533081864918;0,0955
1533081866868;0,0928
1533081868868;0,0911
1533081870866;0,0813
1533081872869;0,0721
1533081874865;0,0688
1533081876862;0,0655
1533081878906;0,0615
1533081880861;0,0609
1533081882851;0,0648
1533081884858;0,0671
1533081886853;0,0793
1533081888870;0,0895
1533081890845;0,0993
1533081892893;0,1012
1533081894853;0,0966
1533081896851;0,0862
1533081898848;0,0793
1533081900849;0,0811
1533081902845;0,0910
1533081904846;0,1032
1533081906890;0,0933
1533081908843;0,0917
1533081910843;0,0791
1533081912840;0,0739
1533081914841;0,0711
1533081916828;0,0636
1533081918836;0,0592
1533081920713;0,0596
1533081922874;0,0634
1533081924846;0,0649
1533081926831;0,0671
1533081928831;0,0683
1533081930828;0,0700
1533081932829;0,0692
1533081934827;0,0679
1533081936871;0,0778
1533081938824;0,0851
1533081940700;0,0925
1533081942823;0,0857
1533081944824;0,0862
1533081946864;0,0836
1533081948817;0,0796
1533081950817;0,0817
1533081952815;0,0755
1533081954813;0,0735
1533081956814;0,0799
1533081958810;0,0830
1533081960855;0,0827
1533081962803;0,0851
1533081964808;0,0868
1533081966807;0,0915
1533081968804;0,0974
1533081970804;0,0898
1533081972820;0,0821
1533081974840;0,0759
1533081976799;0,0692
1533081978801;0,0720
1533081980797;0,0750
1533081982796;0,0841
1533081984672;0,0755
1533081986825;0,0728
1533081988790;0,0738
1533081990790;0,0664
1533081992791;0,0722
1533081994791;0,0750
1533081996787;0,0726
1533081998773;0,0788
1533082000845;0,0788
1533082002784;0,0735
1533082004783;0,0755
1533082006778;0,0793
1533082008777;0,0774
1533082010772;0,0824
1533082012762;0,0807
1533082014822;0,0750
1533082016774;0,0857
1533082018773;0,0830
1533082020779;0,0818
1533082022784;0,0824
1533082024771;0,0730
1533082026771;0,0679
1533082028800;0,0735
1533082030767;0,0692
1533082032765;0,0750
1533082034765;0,0798
1533082036762;0,0735
1533082038760;0,0774
1533082040757;0,0769
1533082042803;0,0887
1533082044762;0,0991
1533082046742;0,0953
1533082048755;0,0901
1533082050753;0,0839
1533082052753;0,0806
1533082054755;0,0846
1533082056797;0,0835
1533082058750;0,0769
1533082060747;0,0793
1533082062748;0,0764
1533082064745;0,0841
1533082066745;0,0835
1533082068743;0,0783
1533082070795;0,0769
1533082072739;0,0759
1533082074743;0,0740
1533082076743;0,0798
1533082078737;0,0793
1533082080736;0,0764
1533082082739;0,0774
1533082084777;0,0755
1533082086736;0,0769
1533082088727;0,0740
1533082090731;0,0759
1533082092731;0,0731
1533082094726;0,0738
1533082096742;0,0787
1533082098769;0,0764
1533082100724;0,0774
1533082102721;0,0830
1533082104721;0,0778
1533082106710;0,0726
1533082108720;0,0755
1533082110718;0,0733
1533082112763;0,0767
1533082114713;0,0911
1533082116712;0,0960
1533082118712;0,0966
1533082120708;0,0857
1533082122725;0,0836
1533082124700;0,0740
1533082126753;0,0770
1533082128707;0,0774
1533082130704;0,0735
1533082132703;0,0724
1533082134700;0,0759
1533082136701;0,0716
1533082138700;0,0798
1533082140759;0,0847
1533082142709;0,0811
1533082144699;0,0857
1533082146696;0,0824
1533082148694;0,0961
1533082150695;0,0939
1533082152689;0,0962
1533082154719;0,0914
1533082156688;0,0884
1533082158688;0,0841
1533082160678;0,0821
1533082162686;0,0906
1533082164683;0,0895
1533082166684;0,0884
1533082168724;0,0836
1533082170678;0,0821
1533082172677;0,0837
1533082174678;0,1032
1533082176673;0,0955
1533082178676;0,0841
1533082180672;0,0821
1533082182718;0,0783
1533082184672;0,0841
1533082186660;0,0841
1533082188660;0,0793
1533082190666;0,0706
1533082192665;0,0683
1533082194664;0,0681
1533082196711;0,0759
1533082198663;0,0807
1533082200671;0,0830
1533082202641;0,0802
1533082204659;0,0675
1533082206658;0,0653
1533082208659;0,0715
1533082210700;0,0729
1533082212656;0,0755
1533082214652;0,0827
1533082216650;0,0759
1533082218649;0,0835
1533082220646;0,0868
1533082222647;0,1038
1533082224690;0,1009
1533082226638;0,0846
1533082228638;0,0769
1533082230641;0,0706
1533082232641;0,0666
1533082234518;0,0694
1533082236681;0,0817
1533082238636;0,0835
1533082240636;0,0895
1533082242638;0,0890
1533082244632;0,0801
1533082246632;0,0745
1533082248632;0,0720
1533082250672;0,0658
1533082252626;0,0688
1533082254619;0,0666
1533082256628;0,0675
1533082258627;0,0740
1533082260616;0,0789
1533082262665;0,1006
1533082264620;0,0947
1533082266619;0,0961
1533082268623;0,0845
1533082270620;0,0821
1533082272606;0,0830
1533082274614;0,0769
1533082276655;0,0764
1533082278610;0,0683
1533082280612;0,0615
1533082282602;0,0568
1533082284599;0,0549
1533082286608;0,0581
1533082288606;0,0645
1533082290650;0,0835
1533082292603;0,0820
1533082294602;0,0821
1533082296602;0,0811
1533082298599;0,0801
1533082300601;0,0807
1533082302597;0,0819
1533082304641;0,0827
1533082306597;0,0835
1533082308592;0,0812
1533082310593;0,0783
1533082312591;0,0798
1533082314591;0,0788
1533082316588;0,0745
1533082318632;0,0755
1533082320587;0,0724
1533082322587;0,0645
1533082324594;0,0716
1533082326585;0,0767
1533082328572;0,0933
1533082330579;0,0959
1533082332624;0,1011
1533082334576;0,0857
1533082336576;0,0835
1533082338575;0,0788
1533082340572;0,0731
1533082342569;0,0819
1533082344574;0,0841
1533082346608;0,0953
1533082348566;0,0931
1533082350566;0,0993
1533082352565;0,0942
1533082354566;0,0921
1533082356571;0,0830
1533082358560;0,0798
1533082360600;0,0745
1533082362559;0,0835
1533082364550;0,0830
1533082366556;0,0873
1533082368556;0,0868
1533082370556;0,0846
1533082372543;0,0927
1533082374615;0,1108
1533082376553;0,1063
1533082378549;0,1006
1533082380423;0,0917
1533082382422;0,1025
1533082384420;0,0884
1533082386419;0,0873
1533082388418;0,0836
1533082390416;0,0735
1533082392418;0,0911
1533082394568;0,0962
1533082396582;0,0937
1533082398538;0,0906
1533082400538;0,0841
1533082402534;0,0934
1533082404534;0,0911
1533082406531;0,0962
1533082408531;0,0868
1533082410567;0,0972
1533082412526;0,0851
1533082414526;0,0868
1533082416527;0,0845
1533082418527;0,0767
1533082420527;0,0832
1533082422523;0,0793
1533082424575;0,0871
1533082426518;0,0873
1533082428517;0,0830
1533082430514;0,0802
1533082432506;0,0755
1533082434513;0,0819
1533082436513;0,0959
1533082438554;0,0960
1533082440511;0,0846
1533082442508;0,0798
1533082444518;0,0820
1533082446506;0,0833
1533082448505;0,0931
1533082450522;0,0841
1533082452551;0,0755
1533082454501;0,0711
1533082456501;0,0730
1533082458493;0,0740
1533082460500;0,0968
1533082462483;0,1076
1533082464493;0,1076
1533082466554;0,1012
1533082468485;0,0917
1533082470492;0,0778
1533082472492;0,0806
1533082474489;0,0817
1533082476493;0,0873
1533082478486;0,0841
1533082480532;0,0812
1533082482477;0,0721
1533082484482;0,0838
1533082486481;0,0931
1533082488481;0,1012
1533082490479;0,0933
1533082492478;0,0868
1533082494518;0,0857
1533082496474;0,0941
1533082498473;0,0845
1533082500475;0,0851
1533082502484;0,0764
1533082504455;0,0671
1533082506480;0,0724
1533082508512;0,0675
1533082510467;0,0709
1533082512457;0,0778
1533082514465;0,0806
1533082516459;0,0911
1533082518462;0,1000
1533082520338;0,0936
1533082522504;0,0911
1533082524453;0,0873
1533082526453;0,0841
1533082528453;0,0835
1533082530455;0,0812
1533082532455;0,0901
1533082534451;0,0879
1533082536494;0,0901
1533082538448;0,0901
1533082540446;0,0868
1533082542447;0,0843
1533082544446;0,0812
1533082546446;0,0793
1533082548441;0,0764
1533082550501;0,0835
1533082552440;0,0890
1533082554439;0,0862
1533082556438;0,0868
1533082558437;0,0862
1533082560435;0,0755
1533082562434;0,0740
1533082564493;0,0764
1533082566432;0,0764
1533082568428;0,0792
1533082570417;0,0787
1533082572419;0,0724
1533082574429;0,0724
1533082576421;0,0817
1533082578466;0,0895
1533082580423;0,0851
1533082582422;0,0811
1533082584422;0,0698
1533082586409;0,0698
1533082588419;0,0716
1533082590417;0,0662
1533082592460;0,0717
1533082594413;0,0750
1533082596412;0,0900
1533082598405;0,1025
1533082600412;0,1012
1533082602408;0,0971
1533082604412;0,1038
1533082606454;0,1136
1533082608402;0,1006
1533082610404;0,0993
1533082612403;0,0879
1533082614402;0,0890
1533082616400;0,0994
1533082618399;0,0916
1533082620444;0,1012
1533082622395;0,0873
1533082624396;0,0835
1533082626402;0,0841
1533082628394;0,0941
1533082630396;0,1057
1533082632389;0,1082
1533082634435;0,0962
1533082636263;0,0922
1533082638262;0,0911
1533082640261;0,0972
1533082642259;0,0981
1533082644258;0,1089
1533082646257;0,0993
1533082648257;0,0972
1533082650256;0,0872
1533082652255;0,0879
1533082654431;0,0873
1533082656260;0,0868
1533082658249;0,0868
1533082660248;0,0802
1533082662248;0,0895
1533082664248;0,0942
1533082666358;0,1025
1533082668371;0,0950
1533082670367;0,0857
1533082672352;0,0821
1533082674364;0,0873
1533082676362;0,0868
1533082678406;0,0841
1533082680361;0,0802
1533082682358;0,0731
1533082684359;0,0755
1533082686348;0,0719
1533082688341;0,0733
1533082690340;0,0745
1533082692382;0,0719
1533082694352;0,0731
1533082696225;0,0715
1533082698224;0,0740
1533082700223;0,0750
1533082702224;0,0759
1533082704402;0,0850
1533082706343;0,0824
1533082708338;0,0811
1533082712334;0,0835
1533082712357;0,0868
1533082714341;0,1076
1533082716339;0,1114
1533082718337;0,1051
1533082720380;0,0947
1533082722330;0,0851
1533082724208;0,0783
1533082726207;0,0745
1533082728208;0,0772
1533082730368;0,0822
1533082732374;0,0798
1533082734329;0,0774
1533082736323;0,0774
1533082738325;0,0796
1533082740328;0,0906
1533082742320;0,0987
1533082744319;0,0966
1533082746365;0,0851
1533082748318;0,0801
1533082750316;0,0730
1533082752316;0,0649
1533082754310;0,0698
1533082756316;0,0709
1533082758313;0,0792
1533082760348;0,0862
1533082762310;0,0846
1533082764309;0,0901
1533082766324;0,0841
1533082768295;0,0922
1533082770305;0,0993
1533082772302;0,1012
1533082774346;0,0911
1533082776301;0,0861
1533082778298;0,0759
1533082780298;0,0873
1533082782300;0,0955
1533082786290;0,1025
1533082786310;0,0928
1533082788292;0,0841
1533082790336;0,0759
1533082792291;0,0688
1533082794297;0,0635
1533082796288;0,0611
1533082798288;0,0601
1533082800288;0,0522
1533082802284;0,0515
1533082804328;0,0526
1533082806281;0,0509
1533082808270;0,0482
1533082810281;0,0458
1533082812280;0,0493
1533082814274;0,0531
1533082816279;0,0500
1533082818319;0,0564
1533082820281;0,0579
1533082822271;0,0542
1533082824272;0,0528
1533082826260;0,0502
1533082828267;0,0480
1533082830267;0,0444
1533082832310;0,0431
1533082834264;0,0402
1533082836263;0,0382
1533082838262;0,0392
1533082840252;0,0413
1533082842252;0,0471
1533082844256;0,0461
1533082846314;0,0441
1533082848257;0,0490
1533082850254;0,0522
1533082852252;0,0503
1533082854252;0,0473
1533082856251;0,0459
1533082858251;0,0458
1533082860293;0,0450
1533082862247;0,0439
1533082864249;0,0426
1533082866245;0,0410
1533082868241;0,0428
1533082870241;0,0424
1533082872249;0,0414
1533082874276;0,0434
1533082876238;0,0405
1533082878250;0,0387
1533082880234;0,0370
1533082882231;0,0392
1533082884234;0,0380
1533082886233;0,0392
1533082888277;0,0432
1533082890234;0,0471
1533082892228;0,0487
1533082894225;0,0468
1533082896223;0,0468
1533082898231;0,0469
1533082900224;0,0461
1533082902266;0,0436
1533082904219;0,0418
1533082906219;0,0426
1533082908218;0,0442
1533082910217;0,0442
1533082912214;0,0435
1533082914214;0,0404
1533082916261;0,0423
1533082918210;0,0400
1533082920210;0,0390
1533082922209;0,0394
1533082924217;0,0415
1533082926209;0,0423
1533082928194;0,0428
1533082930248;0,0395
1533082932201;0,0392
1533082934201;0,0409
1533082936200;0,0385
1533082938195;0,0382
1533082940182;0,0380
1533082942198;0,0370
1533082944239;0,0364
1533082946193;0,0370
1533082948192;0,0384
1533082950193;0,0412
1533082952190;0,0419
1533082954180;0,0402
1533082956187;0,0406
1533082958234;0,0397
1533082960185;0,0365
1533082962186;0,0365
1533082964174;0,0357
1533082966183;0,0353
1533082968181;0,0353
1533082970179;0,0346
1533082972226;0,0339
1533082974176;0,0329
1533082976170;0,0337
1533082978173;0,0371
1533082980175;0,0382
1533082982171;0,0373
1533082984172;0,0390
1533082986216;0,0401
1533082988168;0,0428
1533082990166;0,0442
1533082992166;0,0431
1533082994155;0,0409
1533082996152;0,0426
1533082998219;0,0413
1533083000169;0,0375
1533083002158;0,0351
1533083004149;0,0343
1533083006157;0,0368
1533083008154;0,0357
1533083010156;0,0344
1533083012198;0,0339
1533083014152;0,0337
1533083016150;0,0366
1533083018142;0,0390
1533083020147;0,0380
1533083022147;0,0363
1533083024135;0,0363
1533083026192;0,0373
1533083028144;0,0375
1533083030144;0,0353
1533083032132;0,0341
1533083034130;0,0345
1533083036140;0,0346
1533083038137;0,0333
1533083040183;0,0327
1533083042132;0,0327
1533083044135;0,0321
1533083046121;0,0314
1533083048130;0,0337
1533083050124;0,0332
1533083052131;0,0325
1533083054173;0,0340
1533083056125;0,0368
1533083058127;0,0396
1533083060123;0,0401
1533083062120;0,0400
1533083064122;0,0401
1533083066119;0,0395
1533083068164;0,0392
1533083070118;0,0380
1533083072103;0,0361
1533083074107;0,0348
1533083076114;0,0346
1533083078115;0,0373
1533083080154;0,0387
1533083082107;0,0433
1533083084109;0,0420
1533083086107;0,0406
1533083088109;0,0423
1533083090104;0,0423
1533083092096;0,0397
1533083094150;0,0373
1533083096097;0,0370
1533083098098;0,0347
1533083100088;0,0347
1533083102101;0,0370
1533083104095;0,0361
1533083106090;0,0411
1533083108137;0,0418
1533083110090;0,0453
1533083112091;0,0474
1533083114089;0,0437
1533083116086;0,0447
1533083118088;0,0447
1533083119963;0,0416
1533083122120;0,0401
1533083124083;0,0387
1533083126086;0,0363
1533083128077;0,0359
1533083130080;0,0358
1533083132077;0,0344
1533083134077;0,0361
1533083136112;0,0412
1533083138074;0,0412
1533083140071;0,0452
1533083142063;0,0568
1533083144062;0,0632
1533083146072;0,0570
1533083148071;0,0545
1533083150107;0,0545
1533083152067;0,0509
1533083154064;0,0467
1533083156062;0,0453
1533083158061;0,0490
1533083160055;0,0474
1533083162061;0,0458
1533083164099;0,0450
1533083166056;0,0439
1533083168056;0,0406
1533083170054;0,0414
1533083172054;0,0389
1533083174050;0,0375
1533083176069;0,0384
1533083178093;0,0380
1533083180058;0,0466
1533083181924;0,0531
1533083184050;0,0557
1533083186060;0,0528
1533083188089;0,0576
1533083190042;0,0519
1533083192039;0,0493
1533083194042;0,0482
1533083196032;0,0442
1533083198038;0,0441
1533083200034;0,0428
1533083202070;0,0448
1533083204033;0,0450
1533083206022;0,0459
1533083208029;0,0487
1533083210029;0,0526
1533083212043;0,0521
1533083214027;0,0538
1533083216072;0,0583
1533083218026;0,0607
1533083220016;0,0596
1533083222016;0,0556
1533083224018;0,0528
1533083226021;0,0506
1533083228023;0,0490
1533083230055;0,0467
1533083232016;0,0428
1533083234012;0,0415
1533083236015;0,0442
1533083238012;0,0464
1533083239996;0,0450
1533083242077;0,0445
1533083244006;0,0458
1533083246007;0,0487
1533083248005;0,0500
1533083250004;0,0479
1533083252002;0,0496
1533083254003;0,0515
1533083256041;0,0500
1533083258003;0,0500
1533083259997;0,0489
1533083261999;0,0503
1533083263995;0,0468
1533083265994;0,0466
1533083267996;0,0439
1533083270036;0,0426
1533083271990;0,0409
1533083273991;0,0412
1533083275988;0,0395
1533083277985;0,0426
1533083279979;0,0416
1533083281988;0,0428
1533083284028;0,0444
1533083285967;0,0428
1533083287980;0,0433
1533083289971;0,0436
1533083291982;0,0422
1533083293976;0,0430
1533083295975;0,0406
1533083298023;0,0395
1533083299964;0,0418
1533083301974;0,0418
1533083303971;0,0433
1533083305968;0,0428
1533083307971;0,0395
1533083309967;0,0420
1533083312010;0,0453
1533083313962;0,0464
1533083315962;0,0445
1533083317962;0,0494
1533083319959;0,0556
1533083321959;0,0538
1533083323958;0,0513
1533083326006;0,0545
1533083327973;0,0528
1533083329954;0,0509
1533083331940;0,0500
1533083333930;0,0528
1533083335954;0,0542
1533083337937;0,0529
1533083339970;0,0561
1533083341935;0,0573
1533083343946;0,0529
1533083345934;0,0522
1533083347934;0,0538
1533083349922;0,0529
1533083351941;0,0532
1533083353963;0,0551
1533083355934;0,0600
1533083357923;0,0577
1533083359926;0,0579
1533083361924;0,0513
1533083363934;0,0493
1533083365920;0,0473
1533083367976;0,0447
1533083369929;0,0410
1533083371918;0,0392
1533083373901;0,0387
1533083375927;0,0442
1533083377915;0,0450
1533083379913;0,0474
1533083381956;0,0519
1533083383924;0,0528
1533083385918;0,0500
1533083387903;0,0498
1533083389791;0,0477
1533083391950;0,0483
1533083393903;0,0467
1533083395788;0,0506
1533083397914;0,0545
1533083399959;0,0557
1533083401784;0,0528
1533083403785;0,0531
1533083405782;0,0545
1533083407963;0,0506
1533083409905;0,0529
1533083411903;0,0535
1533083413890;0,0524
1533083415886;0,0506
1533083417893;0,0487
1533083419898;0,0509
1533083421914;0,0486
1533083423876;0,0474
1533083425886;0,0453
1533083427892;0,0471
1533083429891;0,0523
1533083431880;0,0531
1533083433879;0,0545
1533083435942;0,0554
1533083437867;0,0556
1533083439886;0,0615
1533083441862;0,0604
1533083443883;0,0676
1533083445882;0,0729
1533083447868;0,0669
1533083449910;0,0580
1533083451878;0,0552
1533083453865;0,0538
1533083455864;0,0522
1533083457865;0,0509
1533083459852;0,0490
1533083461883;0,0500
1533083463896;0,0467
1533083465868;0,0428
1533083467857;0,0402
1533083469846;0,0382
1533083471853;0,0377
1533083473857;0,0366
1533083475864;0,0342
1533083477908;0,0351
1533083479847;0,0337
1533083481854;0,0355
1533083483848;0,0363
1533083485847;0,0382
1533083487843;0,0382
1533083489842;0,0368
1533083491887;0,0373
1533083493852;0,0352
1533083495849;0,0368
1533083497834;0,0364
1533083499848;0,0377
1533083501833;0,0361
1533083503904;0,0361
1533083505820;0,0380
1533083507834;0,0412
1533083509831;0,0398
1533083511830;0,0380
1533083513819;0,0387
1533083515836;0,0373
1533083517880;0,0358
1533083519825;0,0346
1533083521828;0,0347
1533083523817;0,0346
1533083525805;0,0357
1533083527823;0,0375
1533083529828;0,0351
1533083531864;0,0327
1533083533819;0,0316
1533083535813;0,0310
1533083537841;0,0306
1533083541824;0,0324
1533083541838;0,0325
1533083543820;0,0327
1533083545795;0,0329
1533083547864;0,0363
1533083549821;0,0409
1533083551796;0,0442
1533083553818;0,0405
1533083555813;0,0387
1533083557801;0,0387
1533083559796;0,0400
1533083561857;0,0409
1533083563807;0,0397
1533083565808;0,0422
1533083567796;0,0428
1533083569795;0,0430
1533083571790;0,0392
1533083573792;0,0387
1533083575835;0,0361
1533083577787;0,0345
1533083579786;0,0350
1533083581798;0,0360
1533083583794;0,0363
1533083585795;0,0378
1533083587783;0,0397
1533083589824;0,0403
1533083591789;0,0406
1533083593774;0,0408
1533083595771;0,0390
1533083597776;0,0380
1533083599786;0,0368
1533083601763;0,0365
1533083603826;0,0401
1533083605771;0,0411
1533083607768;0,0412
1533083609783;0,0403
1533083611767;0,0412
1533083613764;0,0412
1533083615752;0,0409
1533083617652;0,0387
1533083619816;0,0364
1533083621773;0,0368
1533083623759;0,0370
1533083625768;0,0375
1533083627775;0,0353
1533083629757;0,0368
1533083631744;0,0353
1533083633808;0,0391
1533083635752;0,0414
1533083637763;0,0415
1533083639751;0,0440
1533083641747;0,0458
1533083643753;0,0431
1533083645745;0,0428
1533083647786;0,0428
1533083649753;0,0461
1533083651752;0,0499
1533083653759;0,0528
1533083655739;0,0529
1533083657736;0,0604
1533083659728;0,0563
1533083661778;0,0545
1533083663733;0,0509
1533083665736;0,0477
1533083667720;0,0487
1533083669730;0,0473
1533083671730;0,0418
1533083673729;0,0392
1533083675772;0,0373
1533083677728;0,0361
1533083679751;0,0370
1533083681710;0,0377
1533083683722;0,0380
1533083685721;0,0392
1533083687718;0,0465
1533083689778;0,0521
1533083691706;0,0493
1533083693707;0,0496
1533083695714;0,0522
1533083697704;0,0490
1533083699704;0,0479
1533083701723;0,0464
1533083703752;0,0462
1533083705708;0,0450
1533083707721;0,0437
1533083709705;0,0450
1533083711707;0,0474
1533083713714;0,0458
1533083715703;0,0456
1533083717589;0,0428
1533083719587;0,0447
1533083721755;0,0434
1533083723707;0,0413
1533083725697;0,0418
1533083727694;0,0426
1533083729683;0,0401
1533083731683;0,0450
1533083733690;0,0436
1533083735736;0,0423
1533083737680;0,0448
1533083739687;0,0450
1533083741684;0,0428
1533083743681;0,0423
1533083745683;0,0406
1533083747686;0,0426
1533083749725;0,0436
1533083751680;0,0470
1533083753671;0,0506
1533083755687;0,0558
1533083757675;0,0552
1533083759691;0,0596
1533083761691;0,0573
1533083763735;0,0541
1533083765672;0,0545
1533083767683;0,0621
1533083769666;0,0607
1533083771667;0,0628
1533083773675;0,0616
1533083775662;0,0561
1533083777718;0,0516
1533083779654;0,0490
1533083781659;0,0493
